header-authzone,fqdn*,zone_format*,allow_active_dir,allow_query,allow_transfer,allow_update,allow_update_forwarding,comment,create_underscore_zones,disable_forwarding,disabled,external_primaries,external_secondaries,grid_primaries,grid_secondaries,is_multimaster,notify_delay,ns_group,prefix,_new_prefix,soa_default_ttl,soa_email,soa_expire,soa_mnames,soa_negative_ttl,soa_refresh,soa_retry,soa_serial_number,update_forwarding,view,zone_type
header-arecord,address*,_new_address,fqdn*,_new_fqdn,comment,create_ptr,disabled,ttl,view
dnamerecord,dname17.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname18.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname19.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname20.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname21.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname22.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname23.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname24.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname25.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname26.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname27.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname28.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname29.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname30.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname31.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname32.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname33.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname34.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname35.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname36.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname37.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname38.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname39.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname40.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname41.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname42.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname43.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname44.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname45.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname46.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname47.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname48.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname49.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname50.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname51.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname52.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname53.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname54.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname55.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname56.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname57.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname58.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname59.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname60.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname61.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname62.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname63.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname64.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname65.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname66.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname67.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname68.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname69.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname70.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname71.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname72.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname73.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname74.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname75.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname76.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname77.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname78.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname79.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname80.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname81.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname82.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname83.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname84.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname85.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname86.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname87.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname88.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname89.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname90.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname91.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname92.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname93.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname94.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname95.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname96.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname97.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname98.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname99.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname100.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname101.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname102.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname103.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname104.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname105.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname106.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname107.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname108.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname109.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname110.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname111.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname112.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname113.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname114.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname115.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname116.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname117.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname118.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname119.qrqt1.com,,target.qrqt1.com,,False,,
dnamerecord,dname120.qrqt1.com,,target.qrqt1.com,,False,,
naptrrecord,naptr1.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr2.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr3.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr4.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr5.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr6.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr7.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr8.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr9.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr10.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr11.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr12.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr13.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr14.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr15.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr16.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr17.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr18.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr19.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr20.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr21.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr22.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr23.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr24.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr25.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr26.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr27.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr28.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr29.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr30.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr31.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr32.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr33.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr34.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr35.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr36.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr37.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr38.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr39.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr40.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr41.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr42.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr43.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr44.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr45.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr46.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr47.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr48.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr49.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr50.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr51.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr52.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr53.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr54.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr55.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr56.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr57.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr58.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr59.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr60.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr61.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr62.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr63.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr64.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr65.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr66.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr67.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr68.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr69.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr70.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr71.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr72.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr73.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr74.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr75.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr76.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr77.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr78.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr79.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr80.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr81.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr82.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr83.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr84.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr85.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr86.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr87.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr88.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr89.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr90.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr91.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr92.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr93.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr94.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr95.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr96.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr97.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr98.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr99.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr100.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr101.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr102.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr103.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr104.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr105.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr106.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr107.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr108.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr109.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr110.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr111.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr112.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr113.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr114.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr115.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr116.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr117.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr118.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr119.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
naptrrecord,naptr120.qrqt1.com,,10,,10,,.,,,False,U,,,,http+E2U,,,
ptrrecord,forward_ptr1.com,,,,,False,ptr1.qrqt1.com,,,
ptrrecord,forward_ptr2.com,,,,,False,ptr2.qrqt1.com,,,
ptrrecord,forward_ptr3.com,,,,,False,ptr3.qrqt1.com,,,
ptrrecord,forward_ptr4.com,,,,,False,ptr4.qrqt1.com,,,
ptrrecord,forward_ptr5.com,,,,,False,ptr5.qrqt1.com,,,
ptrrecord,forward_ptr6.com,,,,,False,ptr6.qrqt1.com,,,
ptrrecord,forward_ptr7.com,,,,,False,ptr7.qrqt1.com,,,
ptrrecord,forward_ptr8.com,,,,,False,ptr8.qrqt1.com,,,
ptrrecord,forward_ptr9.com,,,,,False,ptr9.qrqt1.com,,,
ptrrecord,forward_ptr10.com,,,,,False,ptr10.qrqt1.com,,,
ptrrecord,forward_ptr11.com,,,,,False,ptr11.qrqt1.com,,,
ptrrecord,forward_ptr12.com,,,,,False,ptr12.qrqt1.com,,,
ptrrecord,forward_ptr13.com,,,,,False,ptr13.qrqt1.com,,,
ptrrecord,forward_ptr14.com,,,,,False,ptr14.qrqt1.com,,,
ptrrecord,forward_ptr15.com,,,,,False,ptr15.qrqt1.com,,,
ptrrecord,forward_ptr16.com,,,,,False,ptr16.qrqt1.com,,,
ptrrecord,forward_ptr17.com,,,,,False,ptr17.qrqt1.com,,,
ptrrecord,forward_ptr18.com,,,,,False,ptr18.qrqt1.com,,,
ptrrecord,forward_ptr19.com,,,,,False,ptr19.qrqt1.com,,,
ptrrecord,forward_ptr20.com,,,,,False,ptr20.qrqt1.com,,,
ptrrecord,forward_ptr21.com,,,,,False,ptr21.qrqt1.com,,,
ptrrecord,forward_ptr22.com,,,,,False,ptr22.qrqt1.com,,,
ptrrecord,forward_ptr23.com,,,,,False,ptr23.qrqt1.com,,,
ptrrecord,forward_ptr24.com,,,,,False,ptr24.qrqt1.com,,,
ptrrecord,forward_ptr25.com,,,,,False,ptr25.qrqt1.com,,,
ptrrecord,forward_ptr26.com,,,,,False,ptr26.qrqt1.com,,,
ptrrecord,forward_ptr27.com,,,,,False,ptr27.qrqt1.com,,,
ptrrecord,forward_ptr28.com,,,,,False,ptr28.qrqt1.com,,,
ptrrecord,forward_ptr29.com,,,,,False,ptr29.qrqt1.com,,,
ptrrecord,forward_ptr30.com,,,,,False,ptr30.qrqt1.com,,,
ptrrecord,forward_ptr31.com,,,,,False,ptr31.qrqt1.com,,,
ptrrecord,forward_ptr32.com,,,,,False,ptr32.qrqt1.com,,,
ptrrecord,forward_ptr33.com,,,,,False,ptr33.qrqt1.com,,,
ptrrecord,forward_ptr34.com,,,,,False,ptr34.qrqt1.com,,,
ptrrecord,forward_ptr35.com,,,,,False,ptr35.qrqt1.com,,,
ptrrecord,forward_ptr36.com,,,,,False,ptr36.qrqt1.com,,,
ptrrecord,forward_ptr37.com,,,,,False,ptr37.qrqt1.com,,,
ptrrecord,forward_ptr38.com,,,,,False,ptr38.qrqt1.com,,,
ptrrecord,forward_ptr39.com,,,,,False,ptr39.qrqt1.com,,,
ptrrecord,forward_ptr40.com,,,,,False,ptr40.qrqt1.com,,,
ptrrecord,forward_ptr41.com,,,,,False,ptr41.qrqt1.com,,,
ptrrecord,forward_ptr42.com,,,,,False,ptr42.qrqt1.com,,,
ptrrecord,forward_ptr43.com,,,,,False,ptr43.qrqt1.com,,,
ptrrecord,forward_ptr44.com,,,,,False,ptr44.qrqt1.com,,,
ptrrecord,forward_ptr45.com,,,,,False,ptr45.qrqt1.com,,,
ptrrecord,forward_ptr46.com,,,,,False,ptr46.qrqt1.com,,,
ptrrecord,forward_ptr47.com,,,,,False,ptr47.qrqt1.com,,,
ptrrecord,forward_ptr48.com,,,,,False,ptr48.qrqt1.com,,,
ptrrecord,forward_ptr49.com,,,,,False,ptr49.qrqt1.com,,,
ptrrecord,forward_ptr50.com,,,,,False,ptr50.qrqt1.com,,,
ptrrecord,forward_ptr51.com,,,,,False,ptr51.qrqt1.com,,,
ptrrecord,forward_ptr52.com,,,,,False,ptr52.qrqt1.com,,,
ptrrecord,forward_ptr53.com,,,,,False,ptr53.qrqt1.com,,,
ptrrecord,forward_ptr54.com,,,,,False,ptr54.qrqt1.com,,,
ptrrecord,forward_ptr55.com,,,,,False,ptr55.qrqt1.com,,,
ptrrecord,forward_ptr56.com,,,,,False,ptr56.qrqt1.com,,,
ptrrecord,forward_ptr57.com,,,,,False,ptr57.qrqt1.com,,,
ptrrecord,forward_ptr58.com,,,,,False,ptr58.qrqt1.com,,,
ptrrecord,forward_ptr59.com,,,,,False,ptr59.qrqt1.com,,,
ptrrecord,forward_ptr60.com,,,,,False,ptr60.qrqt1.com,,,
hostrecord,host1.qrqt1.com,,12.12.12.1,,,True,,False,,default,,
hostaddress,12.12.12.1,,host1.qrqt1.com,,,,False,True,,,,,,,,default,,,,,
hostrecord,host2.qrqt1.com,,12.12.12.2,,,True,,False,,default,,
hostaddress,12.12.12.2,,host2.qrqt1.com,,,,False,True,,,,,,,,default,,,,,
hostrecord,host3.qrqt1.com,,12.12.12.3,,,True,,False,,default,,
hostaddress,12.12.12.3,,host3.qrqt1.com,,,,False,True,,,,,,,,default,,,,,
hostrecord,host4.qrqt1.com,,12.12.12.4,,,True,,False,,default,,
hostaddress,12.12.12.4,,host4.qrqt1.com,,,,False,True,,,,,,,,default,,,,,
hostrecord,host5.qrqt1.com,,12.12.12.5,,,True,,False,,default,,
hostaddress,12.12.12.5,,host5.qrqt1.com,,,,False,True,,,,,,,,default,,,,,
hostrecord,host6.qrqt1.com,,12.12.12.6,,,True,,False,,default,,
hostaddress,12.12.12.6,,host6.qrqt1.com,,,,False,True,,,,,,,,default,,,,,
hostrecord,host7.qrqt1.com,,12.12.12.7,,,True,,False,,default,,
hostaddress,12.12.12.7,,host7.qrqt1.com,,,,False,True,,,,,,,,default,,,,,
hostrecord,host8.qrqt1.com,,12.12.12.8,,,True,,False,,default,,
hostaddress,12.12.12.8,,host8.qrqt1.com,,,,False,True,,,,,,,,default,,,,,
hostrecord,host9.qrqt1.com,,12.12.12.9,,,True,,False,,default,,
hostaddress,12.12.12.9,,host9.qrqt1.com,,,,False,True,,,,,,,,default,,,,,
hostrecord,host10.qrqt1.com,,12.12.12.10,,,True,,False,,default,,
hostaddress,12.12.12.10,,host10.qrqt1.com,,,,False,True,,,,,,,,default,,,,,
hostrecord,host11.qrqt1.com,,12.12.12.11,,,True,,False,,default,,
hostaddress,12.12.12.11,,host11.qrqt1.com,,,,False,True,,,,,,,,default,,,,,
hostrecord,host12.qrqt1.com,,12.12.12.12,,,True,,False,,default,,
hostaddress,12.12.12.12,,host12.qrqt1.com,,,,False,True,,,,,,,,default,,,,,
hostrecord,host13.qrqt1.com,,12.12.12.13,,,True,,False,,default,,
hostaddress,12.12.12.13,,host13.qrqt1.com,,,,False,True,,,,,,,,default,,,,,
hostrecord,host14.qrqt1.com,,12.12.12.14,,,True,,False,,default,,
hostaddress,12.12.12.14,,host14.qrqt1.com,,,,False,True,,,,,,,,default,,,,,
hostrecord,host15.qrqt1.com,,12.12.12.15,,,True,,False,,default,,
hostaddress,12.12.12.15,,host15.qrqt1.com,,,,False,True,,,,,,,,default,,,,,
hostrecord,host16.qrqt1.com,,12.12.12.16,,,True,,False,,default,,
hostaddress,12.12.12.16,,host16.qrqt1.com,,,,False,True,,,,,,,,default,,,,,
hostrecord,host17.qrqt1.com,,12.12.12.17,,,True,,False,,default,,
hostaddress,12.12.12.17,,host17.qrqt1.com,,,,False,True,,,,,,,,default,,,,,
hostrecord,host18.qrqt1.com,,12.12.12.18,,,True,,False,,default,,
hostaddress,12.12.12.18,,host18.qrqt1.com,,,,False,True,,,,,,,,default,,,,,
hostrecord,host19.qrqt1.com,,12.12.12.19,,,True,,False,,default,,
hostaddress,12.12.12.19,,host19.qrqt1.com,,,,False,True,,,,,,,,default,,,,,
hostrecord,host20.qrqt1.com,,12.12.12.20,,,True,,False,,default,,
hostaddress,12.12.12.20,,host20.qrqt1.com,,,,False,True,,,,,,,,default,,,,,
hostrecord,host21.qrqt1.com,,12.12.12.21,,,True,,False,,default,,
hostaddress,12.12.12.21,,host21.qrqt1.com,,,,False,True,,,,,,,,default,,,,,
hostrecord,host22.qrqt1.com,,12.12.12.22,,,True,,False,,default,,
hostaddress,12.12.12.22,,host22.qrqt1.com,,,,False,True,,,,,,,,default,,,,,
hostrecord,host23.qrqt1.com,,12.12.12.23,,,True,,False,,default,,
hostaddress,12.12.12.23,,host23.qrqt1.com,,,,False,True,,,,,,,,default,,,,,
hostrecord,host24.qrqt1.com,,12.12.12.24,,,True,,False,,default,,
hostaddress,12.12.12.24,,host24.qrqt1.com,,,,False,True,,,,,,,,default,,,,,
hostrecord,host25.qrqt1.com,,12.12.12.25,,,True,,False,,default,,
hostaddress,12.12.12.25,,host25.qrqt1.com,,,,False,True,,,,,,,,default,,,,,
